data.type,age,d13C,formation,member,taxon,sample.id,reference,notes
enamel,3.22,1.7,Nachukui,LowerLomekwi_MiddleLomekwi,Alcelaphini,KNM-WT 38244,"Cerling et al., 2015",
enamel,3.22,1,Nachukui,LowerLomekwi_MiddleLomekwi,Alcelaphini,KNM-WT 38251,"Cerling et al., 2015",
enamel,3.22,-5.2,Nachukui,LowerLomekwi_MiddleLomekwi,Antilopini,KNM-WT 16405,"Cerling et al., 2015",
enamel,3.22,-1.9,Nachukui,LowerLomekwi_MiddleLomekwi,Antilopini,KNM-WT 39050,"Cerling et al., 2015",
enamel,3.22,-0.8,Nachukui,LowerLomekwi_MiddleLomekwi,Antilopini,KNM-WT 39145,"Cerling et al., 2015",
enamel,3.22,-1.4,Nachukui,LowerLomekwi_MiddleLomekwi,Antilopini,KNM-WT 39170,"Cerling et al., 2015",
enamel,3.22,-5.4,Nachukui,LowerLomekwi_MiddleLomekwi,Antilopini,KNM-WT 40223,"Cerling et al., 2015",
enamel,3.22,-0.1,Nachukui,LowerLomekwi_MiddleLomekwi,Bovini,KNM-WT 16152,"Cerling et al., 2015",
enamel,3.22,0.5,Nachukui,LowerLomekwi_MiddleLomekwi,Ceratotherium,KNM-WT 39596,"Cerling et al., 2015",
enamel,3.22,-0.8,Nachukui,LowerLomekwi_MiddleLomekwi,Ceratotherium,KNM-WT 39597,"Cerling et al., 2015",
enamel,3.22,-0.2,Nachukui,LowerLomekwi_MiddleLomekwi,Ceratotherium,KNM-WT 39598,"Cerling et al., 2015",
enamel,3.22,-11.1,Nachukui,LowerLomekwi_MiddleLomekwi,Deinotherium,KNM-WT 16593,"Cerling et al., 2015",
enamel,3.22,-13,Nachukui,LowerLomekwi_MiddleLomekwi,Deinotherium,KNM-WT 14984,"Cerling et al., 2015",
enamel,3.22,-13.3,Nachukui,LowerLomekwi_MiddleLomekwi,Deinotherium,KNM-WT 16589,"Cerling et al., 2015",
enamel,3.22,-12.7,Nachukui,LowerLomekwi_MiddleLomekwi,Deinotherium,KNM-WT 16592,"Cerling et al., 2015",
enamel,3.22,-13.7,Nachukui,LowerLomekwi_MiddleLomekwi,Deinotherium,KNM-WT 16722,"Cerling et al., 2015",
enamel,3.22,-11.9,Nachukui,LowerLomekwi_MiddleLomekwi,Diceros,KNM-WT 16728,"Cerling et al., 2015",
enamel,3.22,-9.7,Nachukui,LowerLomekwi_MiddleLomekwi,Diceros,KNM-WT 16727,"Cerling et al., 2015",member assignation based on age column & Wynn 2004 Table 1
enamel,3.22,-8.8,Nachukui,LowerLomekwi_MiddleLomekwi,Diceros,KNM-WT 16730,"Cerling et al., 2015",member assignation based on age column & Wynn 2004 Table 1
enamel,3.22,-1.6,Nachukui,LowerLomekwi_MiddleLomekwi,Elephas,KNM-WT 16007,"Cerling et al., 2015",member assignation based on age column & Wynn 2004 Table 1
enamel,3.22,-0.3,Nachukui,LowerLomekwi_MiddleLomekwi,Elephas,KNM-WT 16008,"Cerling et al., 2015",member assignation based on age column & Wynn 2004 Table 1
enamel,3.22,0.2,Nachukui,LowerLomekwi_MiddleLomekwi,Elephas,KNM-WT 16009 ave,"Cerling et al., 2015",member assignation based on age column & Wynn 2004 Table 1
enamel,3.22,0.3,Nachukui,LowerLomekwi_MiddleLomekwi,Elephas,KNM-WT 16010,"Cerling et al., 2015",member assignation based on age column & Wynn 2004 Table 1
enamel,3.22,-0.7,Nachukui,LowerLomekwi_MiddleLomekwi,Elephas,KNM-WT 16011,"Cerling et al., 2015",member assignation based on age column & Wynn 2004 Table 1
enamel,3.22,-1.8,Nachukui,LowerLomekwi_MiddleLomekwi,Elephas,KNM-WT 16013,"Cerling et al., 2015",member assignation based on age column & Wynn 2004 Table 1
enamel,3.22,-0.6,Nachukui,LowerLomekwi_MiddleLomekwi,Elephas,KNM-WT 39295,"Cerling et al., 2015",member assignation based on age column & Wynn 2004 Table 1
enamel,3.22,-0.6,Nachukui,LowerLomekwi_MiddleLomekwi,Elephas,KNM-WT 16455,"Cerling et al., 2015",member assignation based on age column & Wynn 2004 Table 1
enamel,3.22,-0.3,Nachukui,LowerLomekwi_MiddleLomekwi,Elephas,KNM-WT 16457,"Cerling et al., 2015",member assignation based on age column & Wynn 2004 Table 1
enamel,3.22,-2.3,Nachukui,LowerLomekwi_MiddleLomekwi,Eurygnathohippus,KNM-WT 16093,"Cerling et al., 2015",member assignation based on age column & Wynn 2004 Table 1
enamel,3.22,-1.5,Nachukui,LowerLomekwi_MiddleLomekwi,Eurygnathohippus,KNM-WT 16100,"Cerling et al., 2015",member assignation based on age column & Wynn 2004 Table 1
enamel,3.22,-0.5,Nachukui,LowerLomekwi_MiddleLomekwi,Eurygnathohippus,KNM-WT 16104,"Cerling et al., 2015",member assignation based on age column & Wynn 2004 Table 1
enamel,3.22,0.6,Nachukui,LowerLomekwi_MiddleLomekwi,Eurygnathohippus,KNM-WT 16107,"Cerling et al., 2015",member assignation based on age column & Wynn 2004 Table 1
enamel,3.22,-0.3,Nachukui,LowerLomekwi_MiddleLomekwi,Eurygnathohippus,KNM-WT 16109,"Cerling et al., 2015",
enamel,3.22,-0.9,Nachukui,LowerLomekwi_MiddleLomekwi,Eurygnathohippus,KNM-WT 16097,"Cerling et al., 2015",
enamel,3.22,0.4,Nachukui,LowerLomekwi_MiddleLomekwi,Eurygnathohippus,KNM-WT 16099,"Cerling et al., 2015",
enamel,3.22,-0.4,Nachukui,LowerLomekwi_MiddleLomekwi,Eurygnathohippus,KNM-WT 16117,"Cerling et al., 2015",
enamel,3.22,-11.9,Nachukui,LowerLomekwi_MiddleLomekwi,Giraffa,KNM-WT 16219,"Cerling et al., 2015",
enamel,3.22,-11.9,Nachukui,LowerLomekwi_MiddleLomekwi,Giraffa,KNM-WT 39868,"Cerling et al., 2015",
enamel,3.22,-11.3,Nachukui,LowerLomekwi_MiddleLomekwi,Giraffa,KNM-WT 39871,"Cerling et al., 2015",
enamel,3.22,-9.9,Nachukui,LowerLomekwi_MiddleLomekwi,Giraffa,KNM-WT 39872,"Cerling et al., 2015",
enamel,3.22,-12.9,Nachukui,LowerLomekwi_MiddleLomekwi,Giraffa,KNM-WT 39874,"Cerling et al., 2015",
enamel,3.22,-9.3,Nachukui,LowerLomekwi_MiddleLomekwi,Giraffa,KNM-WT 44451,"Cerling et al., 2015",
enamel,3.22,-11.7,Nachukui,LowerLomekwi_MiddleLomekwi,Giraffa,KNM-WT 16218,"Cerling et al., 2015",
enamel,3.22,-0.3,Nachukui,LowerLomekwi_MiddleLomekwi,Hippopotamidae,KNM-WT 16377,"Cerling et al., 2015",
enamel,3.22,-0.9,Nachukui,LowerLomekwi_MiddleLomekwi,Hippopotamidae,KNM-WT 16382,"Cerling et al., 2015",
enamel,3.22,-7.6,Nachukui,LowerLomekwi_MiddleLomekwi,Hippopotamidae,KNM-WT 39674,"Cerling et al., 2015",
enamel,3.22,-7.5,Nachukui,LowerLomekwi_MiddleLomekwi,Hippopotamidae,KNM-WT 39684,"Cerling et al., 2015",
enamel,3.22,-4.7,Nachukui,LowerLomekwi_MiddleLomekwi,Hippopotamidae,KNM-WT 39759,"Cerling et al., 2015",
enamel,3.22,-5.4,Nachukui,LowerLomekwi_MiddleLomekwi,Hippopotamidae,KNM-WT 39766,"Cerling et al., 2015",
enamel,3.22,-0.5,Nachukui,LowerLomekwi_MiddleLomekwi,Hippopotamidae,KNM-WT 39775,"Cerling et al., 2015",
enamel,3.22,-0.6,Nachukui,LowerLomekwi_MiddleLomekwi,Hippotragini,KNM-WT 39038,"Cerling et al., 2015",
enamel,3.22,-3.1,Nachukui,LowerLomekwi_MiddleLomekwi,Hippotragini,KNM-WT 39045,"Cerling et al., 2015",
enamel,3.22,-2.7,Nachukui,LowerLomekwi_MiddleLomekwi,Hippotragini,KNM-WT 39078,"Cerling et al., 2015",
enamel,3.22,-7.3,Nachukui,LowerLomekwi_MiddleLomekwi,Hippotragini,KNM-WT 39087,"Cerling et al., 2015",
enamel,3.22,-4.3,Nachukui,LowerLomekwi_MiddleLomekwi,Hippotragini,KNM-WT 39174,"Cerling et al., 2015",
enamel,3.22,-4.4,Nachukui,LowerLomekwi_MiddleLomekwi,Hippotragini,KNM-WT 39166,"Cerling et al., 2015",
enamel,3.22,-0.7,Nachukui,LowerLomekwi_MiddleLomekwi,Loxodonta,KNM-WT 16594,"Cerling et al., 2015",
enamel,3.22,-2.8,Nachukui,LowerLomekwi_MiddleLomekwi,Loxodonta,KNM-WT 39242,"Cerling et al., 2015",member assignation based on age column & Wynn 2004 Table 1
enamel,3.22,-0.2,Nachukui,LowerLomekwi_MiddleLomekwi,Metridiochoerus,KNM-WT 16205,"Cerling et al., 2015",member assignation based on age column & Wynn 2004 Table 1
enamel,3.22,0,Nachukui,LowerLomekwi_MiddleLomekwi,Reduncini,KNM-WT 16134,"Cerling et al., 2015",member assignation based on age column & Wynn 2004 Table 1
enamel,3.22,-1.6,Nachukui,LowerLomekwi_MiddleLomekwi,Reduncini,KNM-WT 16138,"Cerling et al., 2015",member assignation based on age column & Wynn 2004 Table 1
enamel,3.22,-12,Nachukui,LowerLomekwi_MiddleLomekwi,Sivatherium,KNM-WT 39870,"Cerling et al., 2015",member assignation based on age column & Wynn 2004 Table 1
enamel,3.22,-10.5,Nachukui,LowerLomekwi_MiddleLomekwi,Sivatherium,KNM-WT 39875,"Cerling et al., 2015",member assignation based on age column & Wynn 2004 Table 1
enamel,3.22,-4.3,Nachukui,LowerLomekwi_MiddleLomekwi,Tragelaphini,KNM-WT 16500,"Cerling et al., 2015",member assignation based on age column & Wynn 2004 Table 1
enamel,3.22,-7.5,Nachukui,LowerLomekwi_MiddleLomekwi,Tragelaphini,KNM-WT 39070,"Cerling et al., 2015",member assignation based on age column & Wynn 2004 Table 1
paleosol,3.16,-5.67,Nachukui,LowerLomekwi_MiddleLomekwi,NA,KN07WT-445,Levin et al. (2011),member assignation based on age column & Wynn 2004 Table 1
paleosol,3.09,-8.63,Nachukui,LowerLomekwi_MiddleLomekwi,NA,K98-6203,Wynn (2004),member assignation based on age column & Wynn 2004 Table 1
paleosol,3.04,-6,Nachukui,LowerLomekwi_MiddleLomekwi,NA,KN07WT-446,Levin et al. (2011),member assignation based on age column & Wynn 2004 Table 1
enamel,3,-4.7,Nachukui,LowerLomekwi_MiddleLomekwi,Paranthropus,KNM-WT 38351,"Cerling et al., 2013",member assignation based on age column & Wynn 2004 Table 1
enamel,3,-6.6,Nachukui,LowerLomekwi_MiddleLomekwi,Kenyanthropus,KNM-WT 8556B,"Cerling et al., 2013",member assignation based on age column & Wynn 2004 Table 1
enamel,3,-5.4,Nachukui,LowerLomekwi_MiddleLomekwi,Kenyanthropus,KNM-WT 16006,"Cerling et al., 2013",member assignation based on age column & Wynn 2004 Table 1
enamel,3,-2.7,Nachukui,LowerLomekwi_MiddleLomekwi,Kenyanthropus,KNM-WT 38332,"Cerling et al., 2013",member assignation based on age column & Wynn 2004 Table 1
enamel,3,-5.6,Nachukui,LowerLomekwi_MiddleLomekwi,Kenyanthropus,KNM-WT 38335,"Cerling et al., 2013",
enamel,3,-9.9,Nachukui,LowerLomekwi_MiddleLomekwi,Kenyanthropus,KNM-WT 38338,"Cerling et al., 2013",
enamel,3,-11.1,Nachukui,LowerLomekwi_MiddleLomekwi,Kenyanthropus,KNM-WT 38342,"Cerling et al., 2013",
enamel,3,-3.7,Nachukui,LowerLomekwi_MiddleLomekwi,Kenyanthropus,KNM-WT 38344,"Cerling et al., 2013",
enamel,3,-8.8,Nachukui,LowerLomekwi_MiddleLomekwi,Kenyanthropus,KNM-WT 38346,"Cerling et al., 2013",
enamel,3,-11.1,Nachukui,LowerLomekwi_MiddleLomekwi,Kenyanthropus,KNM-WT 38350,"Cerling et al., 2013",
enamel,3,-3,Nachukui,LowerLomekwi_MiddleLomekwi,Kenyanthropus,KNM-WT 38356,"Cerling et al., 2013",
enamel,3,-4,Nachukui,LowerLomekwi_MiddleLomekwi,Kenyanthropus,KNM-WT 38359,"Cerling et al., 2013",
enamel,3,-7.2,Nachukui,LowerLomekwi_MiddleLomekwi,Kenyanthropus,KNM-WT 38361H,"Cerling et al., 2013",
enamel,3,-6.6,Nachukui,LowerLomekwi_MiddleLomekwi,Kenyanthropus,KNM-WT 38362B,"Cerling et al., 2013",
enamel,3,-3.85,Nachukui,LowerLomekwi_MiddleLomekwi,Kenyanthropus,KNM-WT 38358,"Cerling et al., 2013",
paleosol,3,-5.06,Nachukui,UpperLomekwi_Lokalalei,NA,KN07WT-447,Levin et al. (2011),
paleosol,2.98,-5.24,Nachukui,UpperLomekwi_Lokalalei,NA,KN07WT-448,Levin et al. (2011),
paleosol,2.93,-5.78,Nachukui,UpperLomekwi_Lokalalei,NA,KN07WT-449,Levin et al. (2011),
paleosol,2.87,-8.12,Nachukui,UpperLomekwi_Lokalalei,NA,K98-6202,Wynn (2004),
paleosol,2.76,-9.38,Nachukui,UpperLomekwi_Lokalalei,NA,K98-6201,Wynn (2004),
enamel,2.665,0.6,Nachukui,UpperLomekwi_Lokalalei,Aepycerotini,KNM-WT 16390,"Cerling et al., 2015",
enamel,2.665,-8,Nachukui,UpperLomekwi_Lokalalei,Aepycerotini,KNM-WT 38158,"Cerling et al., 2015",
enamel,2.665,0,Nachukui,UpperLomekwi_Lokalalei,Alcelaphini,KNM-WT 16551,"Cerling et al., 2015",
enamel,2.665,-0.3,Nachukui,UpperLomekwi_Lokalalei,Alcelaphini,KNM-WT 16573,"Cerling et al., 2015",
enamel,2.665,-0.4,Nachukui,UpperLomekwi_Lokalalei,Alcelaphini,KNM-WT 38189,"Cerling et al., 2015",
enamel,2.665,1.8,Nachukui,UpperLomekwi_Lokalalei,Alcelaphini,KNM-WT 38223,"Cerling et al., 2015",
enamel,2.665,1.8,Nachukui,UpperLomekwi_Lokalalei,Alcelaphini,KNM-WT 39153,"Cerling et al., 2015",
enamel,2.665,2.9,Nachukui,UpperLomekwi_Lokalalei,Alcelaphini,KNM-WT 39154,"Cerling et al., 2015",
enamel,2.665,1.4,Nachukui,UpperLomekwi_Lokalalei,Alcelaphini,KNM-WT 16389,"Cerling et al., 2015",
enamel,2.665,1.8,Nachukui,UpperLomekwi_Lokalalei,Alcelaphini,KNM-WT 16484,"Cerling et al., 2015",
enamel,2.665,-0.2,Nachukui,UpperLomekwi_Lokalalei,Alcelaphini,KNM-WT 16552,"Cerling et al., 2015",
enamel,2.665,1.3,Nachukui,UpperLomekwi_Lokalalei,Alcelaphini,KNM-WT 16572,"Cerling et al., 2015",
enamel,2.665,2.2,Nachukui,UpperLomekwi_Lokalalei,Alcelaphini,KNM-WT 16579,"Cerling et al., 2015",
enamel,2.665,2.5,Nachukui,UpperLomekwi_Lokalalei,Alcelaphini,KNM-WT 16606C,"Cerling et al., 2015",
enamel,2.665,1.6,Nachukui,UpperLomekwi_Lokalalei,Alcelaphini,KNM-WT 38140,"Cerling et al., 2015",
enamel,2.665,1.3,Nachukui,UpperLomekwi_Lokalalei,Alcelaphini,KNM-WT 38211,"Cerling et al., 2015",
enamel,2.665,0.7,Nachukui,UpperLomekwi_Lokalalei,Alcelaphini,KNM-WT 38214,"Cerling et al., 2015",
enamel,2.665,1.4,Nachukui,UpperLomekwi_Lokalalei,Alcelaphini,KNM-WT 38234,"Cerling et al., 2015",
enamel,2.665,-2.1,Nachukui,UpperLomekwi_Lokalalei,Alcelaphini,KNM-WT 38475,"Cerling et al., 2015",
enamel,2.665,-7.3,Nachukui,UpperLomekwi_Lokalalei,Camelus,KNM-WT 16454,"Cerling et al., 2015",
enamel,2.665,-0.3,Nachukui,UpperLomekwi_Lokalalei,Ceratotherium,KNM-WT 16726,"Cerling et al., 2015",
enamel,2.665,-13.2,Nachukui,UpperLomekwi_Lokalalei,Deinotherium,KNM-WT 16724,"Cerling et al., 2015",
enamel,2.665,-13.6,Nachukui,UpperLomekwi_Lokalalei,Deinotherium,KNM-WT 16590,"Cerling et al., 2015",
enamel,2.665,-13.8,Nachukui,UpperLomekwi_Lokalalei,Deinotherium,KNM-WT 16721,"Cerling et al., 2015",
enamel,2.665,-13.2,Nachukui,UpperLomekwi_Lokalalei,Deinotherium,KNM-WT 16723,"Cerling et al., 2015",
enamel,2.665,-2.5,Nachukui,UpperLomekwi_Lokalalei,Elephas,KNM-WT 16231,"Cerling et al., 2015",
enamel,2.665,0.2,Nachukui,UpperLomekwi_Lokalalei,Elephas,KNM-WT 16232,"Cerling et al., 2015",
enamel,2.665,0.6,Nachukui,UpperLomekwi_Lokalalei,Elephas,KNM-WT 16679,"Cerling et al., 2015",
enamel,2.665,0.3,Nachukui,UpperLomekwi_Lokalalei,Elephas,KNM-WT 16680,"Cerling et al., 2015",
enamel,2.665,-1.6,Nachukui,UpperLomekwi_Lokalalei,Elephas,KNM-WT 39250,"Cerling et al., 2015",
enamel,2.665,-3.5,Nachukui,UpperLomekwi_Lokalalei,Elephas,KNM-WT 39256,"Cerling et al., 2015",
enamel,2.665,0.4,Nachukui,UpperLomekwi_Lokalalei,Eurygnathohippus,KNM-WT 16114,"Cerling et al., 2015",
enamel,2.665,-12.8,Nachukui,UpperLomekwi_Lokalalei,Giraffa,KNM-WT 16228,"Cerling et al., 2015",
enamel,2.665,-11.5,Nachukui,UpperLomekwi_Lokalalei,Giraffa,KNM-WT 16224,"Cerling et al., 2015",
enamel,2.665,-2.3,Nachukui,UpperLomekwi_Lokalalei,Hippopotamidae,KNM-WT 16378,"Cerling et al., 2015",
enamel,2.665,-2.2,Nachukui,UpperLomekwi_Lokalalei,Hippopotamidae,KNM-WT 16375,"Cerling et al., 2015",
enamel,2.665,-0.5,Nachukui,UpperLomekwi_Lokalalei,Hippopotamidae,KNM-WT 38806,"Cerling et al., 2015",
enamel,2.665,-3.2,Nachukui,UpperLomekwi_Lokalalei,Hippopotamidae,KNM-WT 38807,"Cerling et al., 2015",
enamel,2.665,-1.7,Nachukui,UpperLomekwi_Lokalalei,Hippopotamidae,KNM-WT 38851,"Cerling et al., 2015",
enamel,2.665,-6.8,Nachukui,UpperLomekwi_Lokalalei,Hippopotamidae,KNM-WT 39362,"Cerling et al., 2015",
enamel,2.665,0,Nachukui,UpperLomekwi_Lokalalei,Hippotragini,KNM-WT 38166,"Cerling et al., 2015",
enamel,2.665,0.5,Nachukui,UpperLomekwi_Lokalalei,Kolpochoerus,KNM-WT 16017,"Cerling et al., 2015",
enamel,2.665,-5,Nachukui,UpperLomekwi_Lokalalei,Kolpochoerus,KNM-WT 16024,"Cerling et al., 2015",
enamel,2.665,-2.2,Nachukui,UpperLomekwi_Lokalalei,Kolpochoerus,KNM-WT 16026,"Cerling et al., 2015",
enamel,2.665,0,Nachukui,UpperLomekwi_Lokalalei,Kolpochoerus,KNM-WT 16217,"Cerling et al., 2015",
enamel,2.665,0.4,Nachukui,UpperLomekwi_Lokalalei,Loxodonta,KNM-WT 38968,"Cerling et al., 2015",
enamel,2.665,0,Nachukui,UpperLomekwi_Lokalalei,Reduncini,KNM-WT 38236,"Cerling et al., 2015",
enamel,2.665,-9.8,Nachukui,UpperLomekwi_Lokalalei,Sivatherium,KNM-WT 16221,"Cerling et al., 2015",
enamel,2.665,-3,Nachukui,UpperLomekwi_Lokalalei,Tragelaphini,KNM-WT 16498,"Cerling et al., 2015",
enamel,2.665,-8.3,Nachukui,UpperLomekwi_Lokalalei,Tragelaphini,KNM-WT 16497,"Cerling et al., 2015",
enamel,2.665,-6.3,Nachukui,UpperLomekwi_Lokalalei,Tragelaphini,missing,"Cerling et al., 2015",
paleosol,2.66,-2.29,Nachukui,UpperLomekwi_Lokalalei,NA,KN07WT-450,Levin et al. (2011),
paleosol,2.6,-5.98,Nachukui,UpperLomekwi_Lokalalei,NA,KN07WT-461,Levin et al. (2011),
paleosol,2.56,-7.81,Nachukui,UpperLomekwi_Lokalalei,NA,KN07WT-452,Levin et al. (2011),
paleosol,2.56,-5.15,Nachukui,UpperLomekwi_Lokalalei,NA,KN07WT-527,Levin et al. (2011),
paleosol,2.55,-6.81,Nachukui,UpperLomekwi_Lokalalei,NA,KN07WT-523,Levin et al. (2011),
paleosol,2.55,-5.87,Nachukui,UpperLomekwi_Lokalalei,NA,KN07WT-524,Levin et al. (2011),
paleosol,2.55,-7.43,Nachukui,UpperLomekwi_Lokalalei,NA,KN07WT-525,Levin et al. (2011),
paleosol,2.53,-5.32,Nachukui,UpperLomekwi_Lokalalei,NA,KN07WT-528,Levin et al. (2011),
paleosol,2.52,-5.08,Nachukui,UpperLomekwi_Lokalalei,NA,K98-6204,Wynn (2004),
paleosol,2.51,-8.38,Nachukui,UpperLomekwi_Lokalalei,NA,K98-6205d,Wynn (2004),
paleosol,2.51,-4.4,Nachukui,UpperLomekwi_Lokalalei,NA,K96-6195b,Wynn (2004),
paleosol,2.5,-6.7,Nachukui,UpperLomekwi_Lokalalei,NA,K96-6196f,Wynn (2004),
enamel,2.43,-5.1,Nachukui,UpperLomekwi_Lokalalei,Paranthropus,KNM-WT 16005,"Cerling et al., 2013",
enamel,2.43,-0.3,Nachukui,UpperLomekwi_Lokalalei,Paranthropus,KNM-WT 17000,"Cerling et al., 2013",
paleosol,2.42,-7.32,Nachukui,UpperLomekwi_Lokalalei,NA,KN07WT-462,Levin et al. (2011),
paleosol,2.4,-6.45,Nachukui,UpperLomekwi_Lokalalei,NA,K98-6233,Wynn (2004),
paleosol,2.4,-5.4,Nachukui,UpperLomekwi_Lokalalei,NA,K96-6197,Wynn (2004),
paleosol,2.39,-8.36,Nachukui,UpperLomekwi_Lokalalei,NA,KN07WT-471,Levin et al. (2011),
paleosol,2.39,-7.25,Nachukui,UpperLomekwi_Lokalalei,NA,KN07WT-456,Levin et al. (2011),
paleosol,2.39,-5.19,Nachukui,UpperLomekwi_Lokalalei,NA,KN07WT-485,Levin et al. (2011),
paleosol,2.38,-6.3,Nachukui,UpperLomekwi_Lokalalei,NA,K96-6198,Wynn (2004),
paleosol,2.36,-7,Nachukui,UpperLomekwi_Lokalalei,NA,K96-6199,Wynn (2004),
paleosol,2.35,-7.09,Nachukui,UpperLomekwi_Lokalalei,NA,K98-6232,Wynn (2004),
paleosol,2.1,-7.6,Nachukui,Kalochoro,NA,K07-009,Quinn et al. (2013),
paleosol,2.1,-12.3,Nachukui,Kalochoro,NA,K07-010,Quinn et al. (2013),
paleosol,2.1,-8.8,Nachukui,Kalochoro,NA,K07-011,Quinn et al. (2013),
paleosol,2.12,-7.1,Nachukui,Kalochoro,NA,K07-008,Quinn et al. (2013),
paleosol,2.21,-6.1,Nachukui,Kalochoro,NA,K07-006,Quinn et al. (2013),
paleosol,2.21,-6.7,Nachukui,Kalochoro,NA,K07-006A,Quinn et al. (2013),
paleosol,2.21,-6.1,Nachukui,Kalochoro,NA,K07-006B,Quinn et al. (2013),
paleosol,2.22,-6.3,Nachukui,Kalochoro,NA,K07-003,Quinn et al. (2013),
paleosol,2.22,-6,Nachukui,Kalochoro,NA,K07-004,Quinn et al. (2013),
paleosol,2.23,-6.8,Nachukui,Kalochoro,NA,K07-001,Quinn et al. (2013),
paleosol,2.23,-5.9,Nachukui,Kalochoro,NA,K07-002,Quinn et al. (2013),
paleosol,2.34,-8,Nachukui,Kalochoro,NA,K98-6201,Wynn (2004),
paleosol,2.34,-7.5,Nachukui,Kalochoro,NA,K96-6193,Wynn (2004),
paleosol,2.34,-6.8,Nachukui,Kalochoro,NA,K96-6192,Wynn (2004),
paleosol,2.34,-5.8,Nachukui,Kalochoro,NA,K96-6202,Wynn (2004),
paleosol,2.34,-6,Nachukui,UpperLomekwi_Lokalalei,NA,KN07WT-460,Levin et al. (2011),
paleosol,2.34,-9.6,Nachukui,UpperLomekwi_Lokalalei,NA,K07-061,Quinn et al. (2013),
paleosol,2.34,-7.2,Nachukui,UpperLomekwi_Lokalalei,NA,K07-062,Quinn et al. (2013),
paleosol,2.34,-6.2,Nachukui,UpperLomekwi_Lokalalei,NA,K07-063,Quinn et al. (2013),
paleosol,2.35,-7.7,Nachukui,UpperLomekwi_Lokalalei,NA,K07-055,Quinn et al. (2013),
paleosol,2.35,-8.5,Nachukui,UpperLomekwi_Lokalalei,NA,K07-056,Quinn et al. (2013),
paleosol,2.35,-7.4,Nachukui,UpperLomekwi_Lokalalei,NA,K07-058,Quinn et al. (2013),
paleosol,2.35,-7.2,Nachukui,UpperLomekwi_Lokalalei,NA,K07-059,Quinn et al. (2013),
paleosol,2.35,-7.4,Nachukui,UpperLomekwi_Lokalalei,NA,K07-060,Quinn et al. (2013),
paleosol,2.33,-4.5,Nachukui,Kalochoro,NA,K96-6186c,Wynn (2004),
paleosol,2.32,-7.2,Nachukui,Kalochoro,NA,KN07WT-473,Levin et al. (2011),
paleosol,2.32,-6.66,Nachukui,Kalochoro,NA,K98-6224,Wynn (2004),
paleosol,2.32,-5.3,Nachukui,Kalochoro,NA,K96-6187c,Wynn (2004),
paleosol,2.31,-7.39,Nachukui,Kalochoro,NA,KN07WT-472,Levin et al. (2011),
paleosol,2.31,-4.41,Nachukui,Kalochoro,NA,KN07WT-457,Levin et al. (2011),
paleosol,2.31,-5.48,Nachukui,Kalochoro,NA,KN07WT-465,Levin et al. (2011),
paleosol,2.31,-6.69,Nachukui,Kalochoro,NA,KN07WT-463,Levin et al. (2011),
paleosol,2.31,-8.25,Nachukui,Kalochoro,NA,K98-6225,Wynn (2004),
paleosol,2.31,-6.9,Nachukui,Kalochoro,NA,K96-6189a,Wynn (2004),
paleosol,2.31,-4.3,Nachukui,Kalochoro,NA,K96-6188a,Wynn (2004),
paleosol,2.31,-3.6,Nachukui,Kalochoro,NA,K96-6188b,Wynn (2004),
paleosol,2.3,-6.6,Nachukui,Kalochoro,NA,K96-6189,Wynn (2004),
paleosol,2.27,-6.8,Nachukui,Kalochoro,NA,K96-6211,Wynn (2004),
paleosol,2.23,-7.2,Nachukui,Kalochoro,NA,K98-6213,Wynn (2004),
enamel,2.2,-0.5,Nachukui,Kalochoro,Aepycerotini,KNM-WT 16413,"Cerling et al., 2015",
enamel,2.2,1.4,Nachukui,Kalochoro,Aepycerotini,KNM-WT 16414,"Cerling et al., 2015",
enamel,2.2,0.7,Nachukui,Kalochoro,Aepycerotini,KNM-WT 38259,"Cerling et al., 2015",
enamel,2.2,2.2,Nachukui,Kalochoro,Aepycerotini,KNM-WT 39151,"Cerling et al., 2015",
enamel,2.2,0.6,Nachukui,Kalochoro,Alcelaphini,KNM-WT 16559,"Cerling et al., 2015",
enamel,2.2,0.9,Nachukui,Kalochoro,Alcelaphini,KNM-WT 16571 ave,"Cerling et al., 2015",
enamel,2.2,-0.2,Nachukui,Kalochoro,Alcelaphini,KNM-WT 39155,"Cerling et al., 2015",member assignation based on age column & Wynn 2004 Table 1
enamel,2.2,-12.6,Nachukui,Kalochoro,Deinotherium,KNM-WT 16591,"Cerling et al., 2015",member assignation based on age column & Wynn 2004 Table 1
enamel,2.2,1.1,Nachukui,Kalochoro,Hippotragini,KNM-WT 39156,"Cerling et al., 2015",member assignation based on age column & Wynn 2004 Table 1
enamel,2.2,-4.4,Nachukui,Kalochoro,Reduncini,KNM-WT 16130,"Cerling et al., 2015",member assignation based on age column & Wynn 2004 Table 1
enamel,2.2,-4.8,Nachukui,Kalochoro,Tragelaphini,KNM-WT 16496,"Cerling et al., 2015",member assignation based on age column & Wynn 2004 Table 1
paleosol,2.2,-5.89,Nachukui,Kalochoro,NA,KN07WT-458,Levin et al. (2011),member assignation based on age column & Wynn 2004 Table 1
enamel,2.1,-1,Nachukui,Kalochoro,Aepycerotini,KNM-WT 38157,"Cerling et al., 2015",
enamel,2.1,-1.5,Nachukui,Kalochoro,Aepycerotini,KNM-WT 38190,"Cerling et al., 2015",
